84,1,19,2,9,Z,F,Fail
85,1,19,2,10,Z,F,Fail
86,1,19,25,1,Z,F,Fail
87,1,19,25,2,Z,F,Fail
88,1,19,25,5,Z,F,Fail
89,1,19,25,9,Z,C,Fail
90,1,19,25,10,Z,C,Fail
91,1,19,49,1,Z,C,Fail
92,1,19,49,2,Z,C,Fail
93,1,19,49,5,Z,C,Fail
94,1,19,49,9,Z,C,Fail
95,1,19,49,10,Z,C,Fail
96,1,19,50,1,Z,C,Fail
97,1,19,50,2,Z,C,Fail
98,1,19,50,5,Z,C,Fail
99,1,19,50,9,Z,C,Fail
100,1,19,50,10,Z,C,Fail
101,1,20,1,1,Z,F,Fail
102,1,20,1,2,Z,F,Fail
103,1,20,1,5,Z,F,Fail
104,1,20,1,9,Z,F,Fail
105,1,20,1,10,Z,F,Fail
106,1,20,2,1,Z,F,Fail
107,1,20,2,2,Z,F,Fail
108,1,20,2,5,Z,F,Fail
109,1,20,2,9,Z,F,Fail
110,1,20,2,10,Z,F,Fail
111,1,20,25,1,Z,F,Fail
112,1,20,25,2,Z,F,Fail
113,1,20,25,5,Z,C,Fail
114,1,20,25,9,Z,C,Fail
115,1,20,25,10,Z,C,Fail
116,1,20,49,1,Z,C,Fail
117,1,20,49,2,Z,C,Fail
118,1,20,49,5,Z,C,Fail
119,1,20,49,9,Z,C,Fail
120,1,20,49,10,Z,C,Fail
121,1,20,50,1,Z,C,Fail
122,1,20,50,2,Z,C,Fail
123,1,20,50,5,Z,C,Fail
124,1,20,50,9,Z,C,Fail
125,1,20,50,10,Z,C,Fail
126,2,1,1,1,Z,F,Fail
127,2,1,1,2,Z,F,Fail
128,2,1,1,5,Z,F,Fail
129,2,1,1,9,Z,F,Fail
130,2,1,1,10,Z,F,Fail
131,2,1,2,1,Z,F,Fail
132,2,1,2,2,Z,F,Fail
133,2,1,2,5,Z,F,Fail
134,2,1,2,9,Z,F,Fail
135,2,1,2,10,Z,F,Fail
136,2,1,25,1,Z,F,Fail
137,2,1,25,2,Z,F,Fail
138,2,1,25,5,Z,F,Fail
139,2,1,25,9,Z,F,Fail
140,2,1,25,10,Z,F,Fail
141,2,1,49,1,Z,C,Fail
142,2,1,49,2,Z,C,Fail
143,2,1,49,5,Z,C,Fail
144,2,1,49,9,Z,C,Fail
145,2,1,49,10,Z,C,Fail
146,2,1,50,1,Z,C,Fail
147,2,1,50,2,Z,C,Fail
148,2,1,50,5,Z,C,Fail
149,2,1,50,9,Z,C,Fail
150,2,1,50,10,Z,C,Fail
151,2,2,1,1,Z,F,Fail
152,2,2,1,2,Z,F,Fail
153,2,2,1,5,Z,F,Fail
154,2,2,1,9,Z,F,Fail
155,2,2,1,10,Z,F,Fail
156,2,2,2,1,Z,F,Fail
157,2,2,2,2,Z,F,Fail
158,2,2,2,5,Z,F,Fail
159,2,2,2,9,Z,F,Fail
160,2,2,2,10,Z,F,Fail
161,2,2,25,1,Z,F,Fail
162,2,2,25,2,Z,F,Fail
163,2,2,25,5,Z,F,Fail
164,2,2,25,9,Z,F,Fail
165,2,2,25,10,Z,F,Fail
166,2,2,49,1,Z,C,Fail
167,2,2,49,2,Z,C,Fail
168,2,2,49,5,Z,C,Fail
169,2,2,49,9,Z,C,Fail
170,2,2,49,10,Z,C,Fail
171,2,2,50,1,Z,C,Fail
172,2,2,50,2,Z,C,Fail
173,2,2,50,5,Z,C,Fail
174,2,2,50,9,Z,C,Fail
175,2,2,50,10,Z,C,Fail
176,2,10,1,1,Z,F,Fail
177,2,10,1,2,Z,F,Fail
178,2,10,1,5,Z,F,Fail
179,2,10,1,9,Z,F,Fail
180,2,10,1,10,Z,F,Fail
181,2,10,2,1,Z,F,Fail
182,2,10,2,2,Z,F,Fail
183,2,10,2,5,Z,F,Fail
184,2,10,2,9,Z,F,Fail
185,2,10,2,10,Z,F,Fail
186,2,10,25,1,Z,F,Fail
187,2,10,25,2,Z,F,Fail
188,2,10,25,5,Z,F,Fail
189,2,10,25,9,Z,F,Fail
190,2,10,25,10,Z,F,Fail
191,2,10,49,1,Z,C,Fail
192,2,10,49,2,Z,C,Fail
193,2,10,49,5,Z,C,Fail
194,2,10,49,9,Z,C,Fail
195,2,10,49,10,Z,C,Fail
196,2,10,50,1,Z,C,Fail
197,2,10,50,2,Z,C,Fail
198,2,10,50,5,Z,C,Fail
199,2,10,50,9,Z,C,Fail
200,2,10,50,10,Z,C,Fail
201,2,19,1,1,Z,F,Fail
202,2,19,1,2,Z,F,Fail
203,2,19,1,5,Z,F,Fail
204,2,19,1,9,Z,F,Fail
205,2,19,1,10,Z,F,Fail
206,2,19,2,1,Z,F,Fail
207,2,19,2,2,Z,F,Fail
208,2,19,2,5,Z,F,Fail
209,2,19,2,9,Z,F,Fail
210,2,19,2,10,Z,F,Fail
211,2,19,25,1,Z,F,Fail
212,2,19,25,2,Z,F,Fail
213,2,19,25,5,Z,C,Fail
214,2,19,25,9,Z,C,Fail
215,2,19,25,10,Z,C,Fail
216,2,19,49,1,Z,C,Fail
217,2,19,49,2,Z,C,Fail
218,2,19,49,5,Z,C,Fail
219,2,19,49,9,Z,C,Fail
220,2,19,49,10,Z,C,Fail
221,2,19,50,1,Z,C,Fail
222,2,19,50,2,Z,C,Fail
223,2,19,50,5,Z,C,Fail
224,2,19,50,9,Z,C,Fail
225,2,19,50,10,Z,C,Fail
226,2,20,1,1,Z,F,Fail
227,2,20,1,2,Z,F,Fail
228,2,20,1,5,Z,F,Fail
229,2,20,1,9,Z,F,Fail
230,2,20,1,10,Z,F,Fail
231,2,20,2,1,Z,F,Fail
232,2,20,2,2,Z,F,Fail
233,2,20,2,5,Z,F,Fail
234,2,20,2,9,Z,F,Fail
235,2,20,2,10,Z,F,Fail
236,2,20,25,1,Z,F,Fail
237,2,20,25,2,Z,F,Fail
238,2,20,25,5,Z,C,Fail
239,2,20,25,9,Z,C,Fail
240,2,20,25,10,Z,C,Fail
241,2,20,49,1,Z,C,Fail
242,2,20,49,2,Z,C,Fail
243,2,20,49,5,Z,C,Fail
244,2,20,49,9,Z,C,Fail
245,2,20,49,10,Z,C,Fail
246,2,20,50,1,Z,C,Fail
247,2,20,50,2,Z,C,Fail
248,2,20,50,5,Z,C,Fail
249,2,20,50,9,Z,C,Fail
250,2,20,50,10,Z,C,Fail
251,10,1,1,1,Z,F,Fail
252,10,1,1,2,Z,F,Fail
253,10,1,1,5,Z,F,Fail
254,10,1,1,9,Z,F,Fail
255,10,1,1,10,Z,F,Fail
256,10,1,2,1,Z,F,Fail
257,10,1,2,2,Z,F,Fail
258,10,1,2,5,Z,F,Fail
259,10,1,2,9,Z,F,Fail
260,10,1,2,10,Z,F,Fail
261,10,1,25,1,Z,F,Fail
262,10,1,25,2,Z,F,Fail
263,10,1,25,5,Z,F,Fail
264,10,1,25,9,Z,F,Fail
265,10,1,25,10,Z,F,Fail
266,10,1,49,1,Z,C,Fail
267,10,1,49,2,Z,C,Fail
268,10,1,49,5,Z,C,Fail
269,10,1,49,9,Z,C,Fail
270,10,1,49,10,Z,C,Fail
271,10,1,50,1,Z,C,Fail
272,10,1,50,2,Z,C,Fail
273,10,1,50,5,Z,C,Fail
274,10,1,50,9,Z,C,Fail
275,10,1,50,10,Z,C,Fail
276,10,2,1,1,Z,F,Fail
277,10,2,1,2,Z,F,Fail
278,10,2,1,5,Z,F,Fail
279,10,2,1,9,Z,F,Fail
280,10,2,1,10,Z,F,Fail
281,10,2,2,1,Z,F,Fail
282,10,2,2,2,Z,F,Fail
283,10,2,2,5,Z,F,Fail
284,10,2,2,9,Z,F,Fail
285,10,2,2,10,Z,F,Fail
286,10,2,25,1,Z,F,Fail
287,10,2,25,2,Z,F,Fail
288,10,2,25,5,Z,F,Fail
289,10,2,25,9,Z,F,Fail
290,10,2,25,10,Z,F,Fail
291,10,2,49,1,Z,C,Fail
292,10,2,49,2,Z,C,Fail
293,10,2,49,5,Z,C,Fail
294,10,2,49,9,Z,C,Fail
295,10,2,49,10,Z,C,Fail
296,10,2,50,1,Z,C,Fail
297,10,2,50,2,Z,C,Fail
298,10,2,50,5,Z,C,Fail
299,10,2,50,9,Z,C,Fail
300,10,2,50,10,Z,C,Fail
301,10,10,1,1,Z,F,Fail
302,10,10,1,2,Z,F,Fail
303,10,10,1,5,Z,F,Fail
304,10,10,1,9,Z,F,Fail
305,10,10,1,10,Z,F,Fail
306,10,10,2,1,Z,F,Fail
307,10,10,2,2,Z,F,Fail
308,10,10,2,5,Z,F,Fail
309,10,10,2,9,Z,F,Fail
310,10,10,2,10,Z,F,Fail
311,10,10,25,1,Z,F,Fail
312,10,10,25,2,Z,F,Fail
313,10,10,25,5,Z,F,Fail
314,10,10,25,9,Z,C,Fail
315,10,10,25,10,Z,C,Fail
316,10,10,49,1,Z,C,Fail
317,10,10,49,2,Z,C,Fail
318,10,10,49,5,Z,C,Fail
319,10,10,49,9,Z,C,Fail
320,10,10,49,10,Z,C,Fail
321,10,10,50,1,Z,C,Fail
322,10,10,50,2,Z,C,Fail
323,10,10,50,5,Z,C,Fail
324,10,10,50,9,Z,C,Fail
325,10,10,50,10,Z,C,Fail
326,10,19,1,1,Z,F,Fail
327,10,19,1,2,Z,F,Fail
328,10,19,1,5,Z,F,Fail
329,10,19,1,9,Z,F,Fail
330,10,19,1,10,Z,F,Fail
331,10,19,2,1,Z,F,Fail
332,10,19,2,2,Z,F,Fail
333,10,19,2,5,Z,F,Fail
334,10,19,2,9,Z,F,Fail
335,10,19,2,10,Z,F,Fail
336,10,19,25,1,Z,C,Fail
337,10,19,25,2,Z,C,Fail
338,10,19,25,5,Z,C,Fail
339,10,19,25,9,Z,C,Fail
340,10,19,25,10,Z,C,Fail
341,10,19,49,1,Z,C,Fail
342,10,19,49,2,Z,C,Fail
343,10,19,49,5,Z,C,Fail
344,10,19,49,9,Z,C,Fail
345,10,19,49,10,Z,C,Fail
346,10,19,50,1,Z,C,Fail
347,10,19,50,2,Z,C,Fail
348,10,19,50,5,Z,C,Fail
349,10,19,50,9,Z,C,Fail
350,10,19,50,10,Z,C,Fail
351,10,20,1,1,Z,F,Fail
352,10,20,1,2,Z,F,Fail
353,10,20,1,5,Z,F,Fail
354,10,20,1,9,Z,F,Fail
355,10,20,1,10,Z,F,Fail
356,10,20,2,1,Z,F,Fail
357,10,20,2,2,Z,F,Fail
358,10,20,2,5,Z,F,Fail
359,10,20,2,9,Z,F,Fail
360,10,20,2,10,Z,F,Fail
361,10,20,25,1,Z,C,Fail
362,10,20,25,2,Z,C,Fail
363,10,20,25,5,Z,C,Fail
364,10,20,25,9,Z,C,Fail
365,10,20,25,10,Z,C,Fail
366,10,20,49,1,Z,C,Fail
367,10,20,49,2,Z,C,Fail
368,10,20,49,5,Z,C,Fail
369,10,20,49,9,Z,C,Fail
370,10,20,49,10,Z,C,Fail
371,10,20,50,1,Z,C,Fail
372,10,20,50,2,Z,C,Fail
373,10,20,50,5,Z,C,Fail
374,10,20,50,9,Z,C,Fail
375,10,20,50,10,Z,C,Fail
376,19,1,1,1,Z,F,Fail
377,19,1,1,2,Z,F,Fail
378,19,1,1,5,Z,F,Fail
379,19,1,1,9,Z,F,Fail
380,19,1,1,10,Z,F,Fail
381,19,1,2,1,Z,F,Fail
382,19,1,2,2,Z,F,Fail
383,19,1,2,5,Z,F,Fail
384,19,1,2,9,Z,F,Fail
385,19,1,2,10,Z,F,Fail
386,19,1,25,1,Z,F,Fail
387,19,1,25,2,Z,F,Fail
388,19,1,25,5,Z,F,Fail
389,19,1,25,9,Z,C,Fail
390,19,1,25,10,Z,C,Fail
391,19,1,49,1,Z,C,Fail
392,19,1,49,2,Z,C,Fail
393,19,1,49,5,Z,C,Fail
394,19,1,49,9,Z,C,Fail
395,19,1,49,10,Z,C,Fail
396,19,1,50,1,Z,C,Fail
397,19,1,50,2,Z,C,Fail
398,19,1,50,5,Z,C,Fail
399,19,1,50,9,Z,C,Fail
400,19,1,50,10,Z,C,Fail
401,19,2,1,1,Z,F,Fail
402,19,2,1,2,Z,F,Fail
403,19,2,1,5,Z,F,Fail
404,19,2,1,9,Z,F,Fail
405,19,2,1,10,Z,F,Fail
406,19,2,2,1,Z,F,Fail
407,19,2,2,2,Z,F,Fail
408,19,2,2,5,Z,F,Fail
409,19,2,2,9,Z,F,Fail
410,19,2,2,10,Z,F,Fail
411,19,2,25,1,Z,F,Fail
412,19,2,25,2,Z,F,Fail
413,19,2,25,5,Z,C,Fail
414,19,2,25,9,Z,C,Fail
415,19,2,25,10,Z,C,Fail
416,19,2,49,1,Z,C,Fail
417,19,2,49,2,Z,C,Fail
418,19,2,49,5,Z,C,Fail
419,19,2,49,9,Z,C,Fail
420,19,2,49,10,Z,C,Fail
421,19,2,50,1,Z,C,Fail
422,19,2,50,2,Z,C,Fail
423,19,2,50,5,Z,C,Fail
424,19,2,50,9,Z,C,Fail
425,19,2,50,10,Z,C,Fail
426,19,10,1,1,Z,F,Fail
427,19,10,1,2,Z,F,Fail
428,19,10,1,5,Z,F,Fail
429,19,10,1,9,Z,F,Fail
430,19,10,1,10,Z,F,Fail
431,19,10,2,1,Z,F,Fail
432,19,10,2,2,Z,F,Fail
433,19,10,2,5,Z,F,Fail
434,19,10,2,9,Z,F,Fail
435,19,10,2,10,Z,F,Fail
436,19,10,25,1,Z,C,Fail
437,19,10,25,2,Z,C,Fail
438,19,10,25,5,Z,C,Fail
439,19,10,25,9,Z,C,Fail
440,19,10,25,10,Z,C,Fail
441,19,10,49,1,Z,C,Fail
442,19,10,49,2,Z,C,Fail
443,19,10,49,5,Z,C,Fail
444,19,10,49,9,Z,C,Fail
445,19,10,49,10,Z,C,Fail
446,19,10,50,1,Z,C,Fail
447,19,10,50,2,Z,C,Fail
448,19,10,50,5,Z,C,Fail
449,19,10,50,9,Z,C,Fail
450,19,10,50,10,Z,C,Fail
451,19,19,1,1,Z,F,Fail
452,19,19,1,2,Z,F,Fail
453,19,19,1,5,Z,F,Fail
454,19,19,1,9,Z,F,Fail
455,19,19,1,10,Z,F,Fail
456,19,19,2,1,Z,F,Fail
457,19,19,2,2,Z,F,Fail
458,19,19,2,5,Z,F,Fail
459,19,19,2,9,Z,F,Fail
460,19,19,2,10,Z,F,Fail
461,19,19,25,1,Z,C,Fail
462,19,19,25,2,Z,C,Fail
463,19,19,25,5,Z,C,Fail
464,19,19,25,9,Z,C,Fail
465,19,19,25,10,Z,C,Fail
466,19,19,49,1,Z,C,Fail
467,19,19,49,2,Z,C,Fail
468,19,19,49,5,Z,C,Fail
469,19,19,49,9,Z,C,Fail
470,19,19,49,10,Z,C,Fail
471,19,19,50,1,Z,C,Fail
472,19,19,50,2,Z,C,Fail
473,19,19,50,5,Z,C,Fail
474,19,19,50,9,Z,C,Fail
475,19,19,50,10,Z,C,Fail
476,19,20,1,1,Z,F,Fail
477,19,20,1,2,Z,F,Fail
478,19,20,1,5,Z,F,Fail
479,19,20,1,9,Z,F,Fail
480,19,20,1,10,Z,F,Fail
481,19,20,2,1,Z,F,Fail
482,19,20,2,2,Z,F,Fail
483,19,20,2,5,Z,F,Fail
484,19,20,2,9,Z,F,Fail
485,19,20,2,10,Z,C,Fail
486,19,20,25,1,Z,C,Fail
487,19,20,25,2,Z,C,Fail
488,19,20,25,5,Z,C,Fail
489,19,20,25,9,Z,C,Fail
490,19,20,25,10,Z,C,Fail
491,19,20,49,1,Z,C,Fail
492,19,20,49,2,Z,C,Fail
493,19,20,49,5,Z,C,Fail
494,19,20,49,9,Z,C,Fail
495,19,20,49,10,Z,C,Fail
496,19,20,50,1,Z,C,Fail
497,19,20,50,2,Z,C,Fail
498,19,20,50,5,Z,C,Fail
499,19,20,50,9,Z,C,Fail
500,19,20,50,10,Z,C,Fail
501,20,1,1,1,Z,F,Fail
502,20,1,1,2,Z,F,Fail
503,20,1,1,5,Z,F,Fail
504,20,1,1,9,Z,F,Fail
505,20,1,1,10,Z,F,Fail
506,20,1,2,1,Z,F,Fail
507,20,1,2,2,Z,F,Fail
508,20,1,2,5,Z,F,Fail
509,20,1,2,9,Z,F,Fail
510,20,1,2,10,Z,F,Fail
511,20,1,25,1,Z,F,Fail
512,20,1,25,2,Z,F,Fail
513,20,1,25,5,Z,C,Fail
514,20,1,25,9,Z,C,Fail
515,20,1,25,10,Z,C,Fail
516,20,1,49,1,Z,C,Fail
517,20,1,49,2,Z,C,Fail
518,20,1,49,5,Z,C,Fail
519,20,1,49,9,Z,C,Fail
520,20,1,49,10,Z,C,Fail
521,20,1,50,1,Z,C,Fail
522,20,1,50,2,Z,C,Fail
523,20,1,50,5,Z,C,Fail
524,20,1,50,9,Z,C,Fail
525,20,1,50,10,Z,C,Fail
526,20,2,1,1,Z,F,Fail
527,20,2,1,2,Z,F,Fail
528,20,2,1,5,Z,F,Fail
529,20,2,1,9,Z,F,Fail
530,20,2,1,10,Z,F,Fail
531,20,2,2,1,Z,F,Fail
532,20,2,2,2,Z,F,Fail
533,20,2,2,5,Z,F,Fail
534,20,2,2,9,Z,F,Fail
535,20,2,2,10,Z,F,Fail
536,20,2,25,1,Z,F,Fail
537,20,2,25,2,Z,F,Fail
538,20,2,25,5,Z,C,Fail
539,20,2,25,9,Z,C,Fail
540,20,2,25,10,Z,C,Fail
541,20,2,49,1,Z,C,Fail
542,20,2,49,2,Z,C,Fail
543,20,2,49,5,Z,C,Fail
544,20,2,49,9,Z,C,Fail
545,20,2,49,10,Z,C,Fail
546,20,2,50,1,Z,C,Fail
547,20,2,50,2,Z,C,Fail
548,20,2,50,5,Z,C,Fail
549,20,2,50,9,Z,C,Fail
550,20,2,50,10,Z,C,Fail
551,20,10,1,1,Z,F,Fail
552,20,10,1,2,Z,F,Fail
553,20,10,1,5,Z,F,Fail
554,20,10,1,9,Z,F,Fail
555,20,10,1,10,Z,F,Fail
556,20,10,2,1,Z,F,Fail
557,20,10,2,2,Z,F,Fail
558,20,10,2,5,Z,F,Fail
559,20,10,2,9,Z,F,Fail
560,20,10,2,10,Z,F,Fail
561,20,10,25,1,Z,C,Fail
562,20,10,25,2,Z,C,Fail
563,20,10,25,5,Z,C,Fail
564,20,10,25,9,Z,C,Fail
565,20,10,25,10,Z,C,Fail
566,20,10,49,1,Z,C,Fail
567,20,10,49,2,Z,C,Fail
568,20,10,49,5,Z,C,Fail
569,20,10,49,9,Z,C,Fail
570,20,10,49,10,Z,C,Fail
571,20,10,50,1,Z,C,Fail
572,20,10,50,2,Z,C,Fail
573,20,10,50,5,Z,C,Fail
574,20,10,50,9,Z,C,Fail
575,20,10,50,10,Z,C,Fail
576,20,19,1,1,Z,F,Fail
577,20,19,1,2,Z,F,Fail
578,20,19,1,5,Z,F,Fail
579,20,19,1,9,Z,F,Fail
580,20,19,1,10,Z,F,Fail
581,20,19,2,1,Z,F,Fail
582,20,19,2,2,Z,F,Fail
583,20,19,2,5,Z,F,Fail
584,20,19,2,9,Z,F,Fail
585,20,19,2,10,Z,C,Fail
586,20,19,25,1,Z,C,Fail
587,20,19,25,2,Z,C,Fail
588,20,19,25,5,Z,C,Fail
589,20,19,25,9,Z,C,Fail
590,20,19,25,10,Z,C,Fail
591,20,19,49,1,Z,C,Fail
592,20,19,49,2,Z,C,Fail
593,20,19,49,5,Z,C,Fail
594,20,19,49,9,Z,C,Fail
595,20,19,49,10,Z,C,Fail
596,20,19,50,1,Z,C,Fail
597,20,19,50,2,Z,C,Fail
598,20,19,50,5,Z,C,Fail
599,20,19,50,9,Z,C,Fail
600,20,19,50,10,Z,C,Fail
601,20,20,1,1,Z,F,Fail
602,20,20,1,2,Z,F,Fail
603,20,20,1,5,Z,F,Fail
604,20,20,1,9,Z,F,Fail
605,20,20,1,10,Z,C,Fail
606,20,20,2,1,Z,F,Fail
607,20,20,2,2,Z,F,Fail
608,20,20,2,5,Z,F,Fail
609,20,20,2,9,Z,C,Fail
610,20,20,2,10,Z,C,Fail
611,20,20,25,1,Z,C,Fail
612,20,20,25,2,Z,C,Fail
613,20,20,25,5,Z,C,Fail
614,20,20,25,9,Z,C,Fail
615,20,20,25,10,Z,C,Fail
616,20,20,49,1,Z,C,Fail
617,20,20,49,2,Z,C,Fail
618,20,20,49,5,Z,C,Fail
619,20,20,49,9,Z,C,Fail
620,20,20,49,10,Z,C,Fail
621,20,20,50,1,Z,C,Fail
622,20,20,50,2,Z,C,Fail
623,20,20,50,5,Z,C,Fail
624,20,20,50,9,Z,C,Fail
625,20,20,50,10,Z,C,Fail
